STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/18/2001,0.22,0,0,73,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/19/2001,0,0,0,71,41
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/20/2001,0,0,0,73,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/21/2001,0,0,0,73,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/22/2001,0,0,0,87,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/23/2001,0,0,0,95,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/24/2001,0,0,0,96,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/25/2001,0.22,0,0,87,69
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/26/2001,0,0,0,,
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/27/2001,0,0,0,98,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/28/2001,0.05,0,0,84,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/29/2001,0,0,0,86,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,6/30/2001,0.6,0,0,83,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/1/2001,0.36,0,0,61,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/2/2001,0,0,0,80,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/3/2001,0,0,0,87,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/4/2001,0,0,0,85,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/5/2001,0,0,0,92,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/6/2001,0.07,0,0,93,66
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/7/2001,0,0,0,86,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/8/2001,0,0,0,95,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/9/2001,0,0,0,93,66
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/10/2001,0,0,0,90,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/11/2001,0.34,0,0,85,62
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/12/2001,0,0,0,89,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/13/2001,0,0,0,91,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/14/2001,0,0,0,92,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/15/2001,1.32,0,0,86,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/16/2001,0.2,0,0,86,69
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/17/2001,0,0,0,90,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/18/2001,0,0,0,90,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/19/2001,0,0,0,96,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/20/2001,0.17,0,0,92,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/21/2001,0,0,0,92,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/22/2001,0,0,0,87,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/23/2001,0,0,0,86,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/24/2001,0.2,0,0,84,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/25/2001,0.95,0,0,77,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/26/2001,0.15,0,0,77,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/27/2001,1.24,0,0,81,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/28/2001,0,0,0,85,62
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/29/2001,0,0,0,85,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/30/2001,0,0,0,85,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/31/2001,0,0,0,84,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/1/2001,0,0,0,81,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/2/2001,0,0,0,95,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/3/2001,0,0,0,98,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/4/2001,0,0,0,100,70
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/5/2001,0,0,0,98,68
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/6/2001,0,0,0,97,68
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/7/2001,0,0,0,105,70
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/8/2001,0,0,0,100,70
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/9/2001,0,0,0,79,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/10/2001,0,0,0,81,56
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/11/2001,0,0,0,85,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/12/2001,0,0,0,85,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/13/2001,0,0,0,91,56
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/14/2001,0,0,0,91,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/15/2001,0.23,0,0,79,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/16/2001,0,0,0,82,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/17/2001,0,0,0,86,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/18/2001,0,0,0,84,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/19/2001,0,0,0,88,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/20/2001,0,0,0,88,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/21/2001,0,0,0,92,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/22/2001,0,0,0,93,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/23/2001,0,0,0,92,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/24/2001,0,0,0,92,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/25/2001,0,0,0,90,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/26/2001,0,0,0,91,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/27/2001,0,0,0,91,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/28/2001,0,0,0,90,62
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/29/2001,0,0,0,86,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/30/2001,0,0,0,81,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/31/2001,0,0,0,88,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/1/2001,0,0,0,97,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/2/2001,0,0,0,86,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/3/2001,0,0,0,86,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/4/2001,0,0,0,102,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/5/2001,0,0,0,102,70
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/6/2001,0,0,0,97,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/7/2001,0.16,0,0,62,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/8/2001,0.09,0,0,61,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/9/2001,0,0,0,69,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/10/2001,0,0,0,76,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/11/2001,0,0,0,79,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/12/2001,0,0,0,78,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/13/2001,0.18,0,0,68,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/14/2001,0.61,0,0,52,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/15/2001,0.13,0,0,53,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/16/2001,0,0,0,62,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/17/2001,0,0,0,66,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/18/2001,0,0,0,73,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/19/2001,0,0,0,83,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/20/2001,0.21,0,0,80,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/21/2001,0,0,0,76,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/22/2001,0,0,0,74,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/23/2001,0,0,0,57,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/24/2001,0,0,0,72,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/25/2001,0,0,0,72,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/26/2001,0,0,0,76,45
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/27/2001,0,0,0,79,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/28/2001,0,0,0,82,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/29/2001,0,0,0,81,56
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/30/2001,0,0,0,76,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/1/2001,0,0,0,85,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/2/2001,0,0,0,84,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/3/2001,0,0,0,64,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/4/2001,0,0,0,55,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/5/2001,0,0,0,51,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/6/2001,0,0,0,64,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/7/2001,0,0,0,69,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/8/2001,0,0,0,70,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/9/2001,0.7,0,0,65,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/10/2001,0,0,0,58,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/11/2001,0,0,0,58,34
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/12/2001,0.15,0,0,55,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/13/2001,0,0,0,54,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/14/2001,0,0,0,50,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/15/2001,0,0,0,49,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/16/2001,0,0,0,55,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/17/2001,0,0,0,74,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/18/2001,0,0,0,55,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/19/2001,0,0,0,58,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/20/2001,0,0,0,58,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/21/2001,0,0,0,60,34
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/22/2001,0,0,0,63,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/23/2001,0.14,0,0,57,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/24/2001,0,0,0,42,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/25/2001,0,0,0,46,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/26/2001,0,0,0,49,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/27/2001,0,0,0,69,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/28/2001,0,0,0,58,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/29/2001,0,0,0,44,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/30/2001,0,0,0,65,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/31/2001,0,0,0,59,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/1/2001,0,0,0,55,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/2/2001,0,0,0,62,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/3/2001,0,0,0,65,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/4/2001,0,0,0,71,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/5/2001,0,0,0,74,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/6/2001,0,0,0,59,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/7/2001,0,0,0,47,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/8/2001,0,0,0,52,19
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/9/2001,0,0,0,67,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/10/2001,0,0,0,63,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/11/2001,0,0,0,62,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/12/2001,0,0,0,65,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/13/2001,0,0,0,66,41
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/14/2001,0,0,0,69,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/15/2001,0,0,0,66,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/16/2001,0,0,0,67,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/17/2001,0,0,0,67,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/18/2001,0,0,0,54,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/19/2001,0,0,0,46,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/20/2001,0,0,0,62,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/21/2001,0,0,0,58,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/22/2001,0,0,0,51,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/23/2001,0,0,0,51,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/24/2001,0,0,0,45,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/25/2001,0,0,0,39,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/26/2001,0.04,2,,26,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/27/2001,0.04,2,,12,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/28/2001,0,0,,11,4
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/29/2001,0,0,,14,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/30/2001,0,0,,27,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/1/2001,0,0,0,33,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/2/2001,0,0,0,42,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/3/2001,0,0,0,48,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/4/2001,0,0,0,41,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/5/2001,0,0,0,34,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/6/2001,0,0,0,37,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/7/2001,0,0,0,36,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/8/2001,0,0,0,42,16
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/9/2001,0,0,0,50,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/10/2001,0,0,0,46,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/11/2001,0,0,0,26,14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/12/2001,0,0,0,26,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/13/2001,0,0,0,39,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/14/2001,0,0,0,39,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/15/2001,0,0,0,39,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/16/2001,0,0,0,37,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/17/2001,0,0,0,48,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/18/2001,0,0,0,41,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/19/2001,0,0,0,42,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/20/2001,0,0,0,35,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/21/2001,0,0,0,39,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/22/2001,0,0,0,26,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/23/2001,0,0,0,27,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/24/2001,0,0,0,30,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/25/2001,0,0,0,26,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/26/2001,0,0,0,38,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/27/2001,0,0,0,32,19
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/28/2001,0,,0,23,6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/29/2001,0,,0,14,4
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/30/2001,0,0,0,16,0
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/31/2001,0,0,0,14,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/1/2002,0,0,0,10,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/2/2002,0,0,0,26,-2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/3/2002,0,0,0,47,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/4/2002,0,0,0,41,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/5/2002,0,0,0,37,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/6/2002,0,0,0,37,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/7/2002,0,0,0,55,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/8/2002,0,0,0,61,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/9/2002,0,0,0,55,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/10/2002,0,0,0,44,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/11/2002,0,0,0,44,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/12/2002,0,0,0,44,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/13/2002,0.18,1,,40,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/14/2002,0,0,,31,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/15/2002,0.1,1,,30,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/16/2002,0,0,,31,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/17/2002,0,0,,18,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/18/2002,0,0,,22,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/19/2002,0,0,,32,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/20/2002,0,0,,35,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/21/2002,0,0,,42,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/22/2002,0,0,,38,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/23/2002,0,0,,33,5
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/24/2002,0,0,,40,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/25/2002,0,0,0,53,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/26/2002,0,0,0,57,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/27/2002,0,0,0,52,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/28/2002,0.3,4,,15,-1
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/29/2002,0.1,2,,6,4
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/30/2002,0,0,,22,-5
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/31/2002,0,0,,23,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/1/2002,0,0,,34,7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/2/2002,0,0,,33,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/3/2002,0,0,,26,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/4/2002,0,0,,35,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/5/2002,0,0,,40,14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/6/2002,0,0,,43,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/7/2002,0,0,,48,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/8/2002,0,0,,40,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/9/2002,0,0,0,35,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/10/2002,0,0,0,38,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/11/2002,0,0,0,46,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/12/2002,0,0,0,35,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/13/2002,0,0,0,50,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/14/2002,0,0,0,41,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/15/2002,0,0,0,47,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/16/2002,0,0,0,53,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/17/2002,0,0,0,56,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/18/2002,0,0,0,49,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/19/2002,0,0,0,42,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/20/2002,0,0,0,42,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/21/2002,0,0,0,38,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/22/2002,0,0,0,67,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/23/2002,0,0,0,66,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/24/2002,0.07,1,,28,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/25/2002,0,0,,12,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/26/2002,0,0,,17,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/27/2002,0,0,,27,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/28/2002,0,0,,17,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/1/2002,0,0,,26,-8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/2/2002,0,0,,8,-11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/3/2002,0,0,,19,-11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/4/2002,0,0,,36,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/5/2002,0,0,,35,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/6/2002,0.06,1,,35,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/7/2002,0.06,1,,9,2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/8/2002,0.16,4,,8,4
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/9/2002,0,0,,11,-11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/10/2002,0,0,,16,-8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/11/2002,0,0,,51,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/12/2002,0,0,,53,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/13/2002,0,0,,42,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/14/2002,0,0,,28,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/15/2002,0,0,,40,16
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/16/2002,0,0,,37,16
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/17/2002,0,0,,31,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/18/2002,0,0,,33,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/19/2002,0,0,,33,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/20/2002,0,0,,31,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/21/2002,0,0,,13,-7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/22/2002,0,0,,37,-2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/23/2002,0,0,,37,14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/24/2002,0,0,,34,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/25/2002,0,,,25,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/26/2002,0,0,,48,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/27/2002,0,0,0,63,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/28/2002,0,0,0,51,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/29/2002,0,0,0,44,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/30/2002,0,0,0,41,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/31/2002,0,0,0,44,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/1/2002,0,0,0,53,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/2/2002,0,0,0,31,7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/3/2002,0,0,0,34,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/4/2002,0,0,0,46,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/5/2002,0,0,0,53,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/6/2002,0,0,0,74,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/7/2002,0,0,0,70,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/8/2002,0,0,0,50,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/9/2002,0,0,0,69,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/10/2002,0,0,0,65,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/11/2002,0,0,0,56,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/12/2002,0,0,0,72,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/13/2002,0,0,0,77,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/14/2002,0,0,0,76,41
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/15/2002,0,0,0,77,41
